#(1) log(M_min) log of the minimum halo mass of the selection in logscale (in units of Msol/h)
#(2) log(M_max) log of the maximum halo mass of the selection in logscale (in units of Msol/h)
#(3) log(dM_min) log of the minimum change of halo mass of the selection in logscale (calculated as (M1-M2)/M1)
#(4) log(dM_max) log of the maximum change of halo mass of the selection in logscale (calculated as (M1-M2)/M1)
#(5) log(dz_min) log of the minimum change of redshift of the selection in logscale (calculated as z1-z2)
#(6) log(dz_max) log of the maximum change of redshift of the selection in logscale (calculated as z1-z2)
#(7) log(j_min) log of the minimum specific angular momentum of the selection in logscale (in physical units, Mpc/h * km/s)
#(8) log(j_max) log of the maximum specific angular momentum of the selection in logscale (in physical units, Mpc/h * km/s)
#(9) Dir
#log(M_min)	log(M_max)	log(dM_min)	log(dM_max)	log(dz_min)	log(dz_max)	log(j_min)	log(j_max)	Dir
12.1666666667 12.4583333333 -0.5 -0.25 -2.5 -2.33333333333 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.5 -2.33333333333 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.5 -2.33333333333 -1.25 -0.833333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.5 -2.33333333333 -0.833333333333 -0.416666666667 114.776661689
12.1666666667 12.4583333333 -0.5 -0.25 -2.5 -2.33333333333 -0.416666666667 0.0 125.155379443
12.1666666667 12.4583333333 -0.5 -0.25 -2.5 -2.33333333333 0.0 0.416666666667 108.015684102
12.1666666667 12.4583333333 -0.5 -0.25 -2.5 -2.33333333333 0.416666666667 0.833333333333 117.224381554
12.1666666667 12.4583333333 -0.5 -0.25 -2.5 -2.33333333333 0.833333333333 1.25 114.61426652
12.1666666667 12.4583333333 -0.5 -0.25 -2.5 -2.33333333333 1.25 1.66666666667 81.9618350098
12.1666666667 12.4583333333 -0.5 -0.25 -2.5 -2.33333333333 1.66666666667 2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.5 -2.33333333333 2.08333333333 2.5 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.33333333333 -2.16666666667 -2.5 -2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.33333333333 -2.16666666667 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.33333333333 -2.16666666667 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.33333333333 -2.16666666667 -1.25 -0.833333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.33333333333 -2.16666666667 -0.833333333333 -0.416666666667 146.153406797
12.1666666667 12.4583333333 -0.5 -0.25 -2.33333333333 -2.16666666667 -0.416666666667 0.0 97.0836972038
12.1666666667 12.4583333333 -0.5 -0.25 -2.33333333333 -2.16666666667 0.0 0.416666666667 66.4659307591
12.1666666667 12.4583333333 -0.5 -0.25 -2.33333333333 -2.16666666667 0.416666666667 0.833333333333 73.9269086176
12.1666666667 12.4583333333 -0.5 -0.25 -2.33333333333 -2.16666666667 0.833333333333 1.25 84.6383708425
12.1666666667 12.4583333333 -0.5 -0.25 -2.33333333333 -2.16666666667 1.25 1.66666666667 79.4163283286
12.1666666667 12.4583333333 -0.5 -0.25 -2.33333333333 -2.16666666667 1.66666666667 2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.33333333333 -2.16666666667 2.08333333333 2.5 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.16666666667 -2.0 -2.5 -2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.16666666667 -2.0 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.16666666667 -2.0 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.16666666667 -2.0 -1.25 -0.833333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.16666666667 -2.0 -0.833333333333 -0.416666666667 134.543345683
12.1666666667 12.4583333333 -0.5 -0.25 -2.16666666667 -2.0 -0.416666666667 0.0 90.9370220853
12.1666666667 12.4583333333 -0.5 -0.25 -2.16666666667 -2.0 0.0 0.416666666667 83.0789697933
12.1666666667 12.4583333333 -0.5 -0.25 -2.16666666667 -2.0 0.416666666667 0.833333333333 86.1669723453
12.1666666667 12.4583333333 -0.5 -0.25 -2.16666666667 -2.0 0.833333333333 1.25 97.7804607302
12.1666666667 12.4583333333 -0.5 -0.25 -2.16666666667 -2.0 1.25 1.66666666667 61.1389680417
12.1666666667 12.4583333333 -0.5 -0.25 -2.16666666667 -2.0 1.66666666667 2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.16666666667 -2.0 2.08333333333 2.5 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.0 -1.83333333333 -2.5 -2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.0 -1.83333333333 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.0 -1.83333333333 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.0 -1.83333333333 -1.25 -0.833333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.0 -1.83333333333 -0.833333333333 -0.416666666667 50.3754056723
12.1666666667 12.4583333333 -0.5 -0.25 -2.0 -1.83333333333 -0.416666666667 0.0 105.978181151
12.1666666667 12.4583333333 -0.5 -0.25 -2.0 -1.83333333333 0.0 0.416666666667 98.4954353109
12.1666666667 12.4583333333 -0.5 -0.25 -2.0 -1.83333333333 0.416666666667 0.833333333333 97.8254583524
12.1666666667 12.4583333333 -0.5 -0.25 -2.0 -1.83333333333 0.833333333333 1.25 95.3406004506
12.1666666667 12.4583333333 -0.5 -0.25 -2.0 -1.83333333333 1.25 1.66666666667 60.1083759317
12.1666666667 12.4583333333 -0.5 -0.25 -2.0 -1.83333333333 1.66666666667 2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -2.0 -1.83333333333 2.08333333333 2.5 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.83333333333 -1.66666666667 -2.5 -2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.83333333333 -1.66666666667 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.83333333333 -1.66666666667 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.83333333333 -1.66666666667 -1.25 -0.833333333333 49.6181035445
12.1666666667 12.4583333333 -0.5 -0.25 -1.83333333333 -1.66666666667 -0.833333333333 -0.416666666667 113.801347085
12.1666666667 12.4583333333 -0.5 -0.25 -1.83333333333 -1.66666666667 -0.416666666667 0.0 90.9656998451
12.1666666667 12.4583333333 -0.5 -0.25 -1.83333333333 -1.66666666667 0.0 0.416666666667 76.6692931437
12.1666666667 12.4583333333 -0.5 -0.25 -1.83333333333 -1.66666666667 0.416666666667 0.833333333333 86.0530521213
12.1666666667 12.4583333333 -0.5 -0.25 -1.83333333333 -1.66666666667 0.833333333333 1.25 58.2898854849
12.1666666667 12.4583333333 -0.5 -0.25 -1.83333333333 -1.66666666667 1.25 1.66666666667 19.1408763063
12.1666666667 12.4583333333 -0.5 -0.25 -1.83333333333 -1.66666666667 1.66666666667 2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.83333333333 -1.66666666667 2.08333333333 2.5 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.66666666667 -1.5 -2.5 -2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.66666666667 -1.5 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.66666666667 -1.5 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.66666666667 -1.5 -1.25 -0.833333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.66666666667 -1.5 -0.833333333333 -0.416666666667 125.96598281
12.1666666667 12.4583333333 -0.5 -0.25 -1.66666666667 -1.5 -0.416666666667 0.0 100.792232363
12.1666666667 12.4583333333 -0.5 -0.25 -1.66666666667 -1.5 0.0 0.416666666667 85.6545125596
12.1666666667 12.4583333333 -0.5 -0.25 -1.66666666667 -1.5 0.416666666667 0.833333333333 70.113115316
12.1666666667 12.4583333333 -0.5 -0.25 -1.66666666667 -1.5 0.833333333333 1.25 27.7640219583
12.1666666667 12.4583333333 -0.5 -0.25 -1.66666666667 -1.5 1.25 1.66666666667 20.2920180314
12.1666666667 12.4583333333 -0.5 -0.25 -1.66666666667 -1.5 1.66666666667 2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.66666666667 -1.5 2.08333333333 2.5 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.5 -1.33333333333 -2.5 -2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.5 -1.33333333333 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.5 -1.33333333333 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.5 -1.33333333333 -1.25 -0.833333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.5 -1.33333333333 -0.833333333333 -0.416666666667 126.070965991
12.1666666667 12.4583333333 -0.5 -0.25 -1.5 -1.33333333333 -0.416666666667 0.0 106.195669599
12.1666666667 12.4583333333 -0.5 -0.25 -1.5 -1.33333333333 0.0 0.416666666667 90.6044043613
12.1666666667 12.4583333333 -0.5 -0.25 -1.5 -1.33333333333 0.416666666667 0.833333333333 55.2879146659
12.1666666667 12.4583333333 -0.5 -0.25 -1.5 -1.33333333333 0.833333333333 1.25 24.5827686225
12.1666666667 12.4583333333 -0.5 -0.25 -1.5 -1.33333333333 1.25 1.66666666667 19.8887225588
12.1666666667 12.4583333333 -0.5 -0.25 -1.5 -1.33333333333 1.66666666667 2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.5 -1.33333333333 2.08333333333 2.5 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.33333333333 -1.16666666667 -2.5 -2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.33333333333 -1.16666666667 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.33333333333 -1.16666666667 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.33333333333 -1.16666666667 -1.25 -0.833333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.33333333333 -1.16666666667 -0.833333333333 -0.416666666667 117.757891129
12.1666666667 12.4583333333 -0.5 -0.25 -1.33333333333 -1.16666666667 -0.416666666667 0.0 112.660766509
12.1666666667 12.4583333333 -0.5 -0.25 -1.33333333333 -1.16666666667 0.0 0.416666666667 73.6559569517
12.1666666667 12.4583333333 -0.5 -0.25 -1.33333333333 -1.16666666667 0.416666666667 0.833333333333 39.1114120931
12.1666666667 12.4583333333 -0.5 -0.25 -1.33333333333 -1.16666666667 0.833333333333 1.25 21.9895275795
12.1666666667 12.4583333333 -0.5 -0.25 -1.33333333333 -1.16666666667 1.25 1.66666666667 22.5748385948
12.1666666667 12.4583333333 -0.5 -0.25 -1.33333333333 -1.16666666667 1.66666666667 2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.33333333333 -1.16666666667 2.08333333333 2.5 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.16666666667 -1.0 -2.5 -2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.16666666667 -1.0 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.16666666667 -1.0 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.16666666667 -1.0 -1.25 -0.833333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.16666666667 -1.0 -0.833333333333 -0.416666666667 118.823066177
12.1666666667 12.4583333333 -0.5 -0.25 -1.16666666667 -1.0 -0.416666666667 0.0 86.6755168564
12.1666666667 12.4583333333 -0.5 -0.25 -1.16666666667 -1.0 0.0 0.416666666667 74.6646624182
12.1666666667 12.4583333333 -0.5 -0.25 -1.16666666667 -1.0 0.416666666667 0.833333333333 45.9536028573
12.1666666667 12.4583333333 -0.5 -0.25 -1.16666666667 -1.0 0.833333333333 1.25 27.7451253974
12.1666666667 12.4583333333 -0.5 -0.25 -1.16666666667 -1.0 1.25 1.66666666667 33.5759950842
12.1666666667 12.4583333333 -0.5 -0.25 -1.16666666667 -1.0 1.66666666667 2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.16666666667 -1.0 2.08333333333 2.5 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.0 -0.833333333333 -2.5 -2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.0 -0.833333333333 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.0 -0.833333333333 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.0 -0.833333333333 -1.25 -0.833333333333 133.832397773
12.1666666667 12.4583333333 -0.5 -0.25 -1.0 -0.833333333333 -0.833333333333 -0.416666666667 126.808857025
12.1666666667 12.4583333333 -0.5 -0.25 -1.0 -0.833333333333 -0.416666666667 0.0 105.526392883
12.1666666667 12.4583333333 -0.5 -0.25 -1.0 -0.833333333333 0.0 0.416666666667 79.0765959495
12.1666666667 12.4583333333 -0.5 -0.25 -1.0 -0.833333333333 0.416666666667 0.833333333333 52.6516838323
12.1666666667 12.4583333333 -0.5 -0.25 -1.0 -0.833333333333 0.833333333333 1.25 34.2856646461
12.1666666667 12.4583333333 -0.5 -0.25 -1.0 -0.833333333333 1.25 1.66666666667 47.6874014829
12.1666666667 12.4583333333 -0.5 -0.25 -1.0 -0.833333333333 1.66666666667 2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -1.0 -0.833333333333 2.08333333333 2.5 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -0.833333333333 -0.666666666667 -2.5 -2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -0.833333333333 -0.666666666667 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -0.833333333333 -0.666666666667 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -0.833333333333 -0.666666666667 -1.25 -0.833333333333 96.5618143486
12.1666666667 12.4583333333 -0.5 -0.25 -0.833333333333 -0.666666666667 -0.833333333333 -0.416666666667 124.873656252
12.1666666667 12.4583333333 -0.5 -0.25 -0.833333333333 -0.666666666667 -0.416666666667 0.0 105.371068422
12.1666666667 12.4583333333 -0.5 -0.25 -0.833333333333 -0.666666666667 0.0 0.416666666667 86.7024134101
12.1666666667 12.4583333333 -0.5 -0.25 -0.833333333333 -0.666666666667 0.416666666667 0.833333333333 59.1801494166
12.1666666667 12.4583333333 -0.5 -0.25 -0.833333333333 -0.666666666667 0.833333333333 1.25 42.5343896474
12.1666666667 12.4583333333 -0.5 -0.25 -0.833333333333 -0.666666666667 1.25 1.66666666667 59.2824027482
12.1666666667 12.4583333333 -0.5 -0.25 -0.833333333333 -0.666666666667 1.66666666667 2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -0.833333333333 -0.666666666667 2.08333333333 2.5 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -0.666666666667 -0.5 -2.5 -2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -0.666666666667 -0.5 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -0.666666666667 -0.5 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -0.666666666667 -0.5 -1.25 -0.833333333333 174.935561501
12.1666666667 12.4583333333 -0.5 -0.25 -0.666666666667 -0.5 -0.833333333333 -0.416666666667 130.368908523
12.1666666667 12.4583333333 -0.5 -0.25 -0.666666666667 -0.5 -0.416666666667 0.0 113.706111407
12.1666666667 12.4583333333 -0.5 -0.25 -0.666666666667 -0.5 0.0 0.416666666667 85.9102948948
12.1666666667 12.4583333333 -0.5 -0.25 -0.666666666667 -0.5 0.416666666667 0.833333333333 67.0852318134
12.1666666667 12.4583333333 -0.5 -0.25 -0.666666666667 -0.5 0.833333333333 1.25 69.8146221023
12.1666666667 12.4583333333 -0.5 -0.25 -0.666666666667 -0.5 1.25 1.66666666667 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -0.666666666667 -0.5 1.66666666667 2.08333333333 -99.0
12.1666666667 12.4583333333 -0.5 -0.25 -0.666666666667 -0.5 2.08333333333 2.5 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.5 -2.33333333333 -2.5 -2.08333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.5 -2.33333333333 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.5 -2.33333333333 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.5 -2.33333333333 -1.25 -0.833333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.5 -2.33333333333 -0.833333333333 -0.416666666667 171.836067195
12.1666666667 12.4583333333 -0.25 0.0 -2.5 -2.33333333333 -0.416666666667 0.0 97.7572982611
12.1666666667 12.4583333333 -0.25 0.0 -2.5 -2.33333333333 0.0 0.416666666667 82.1326823068
12.1666666667 12.4583333333 -0.25 0.0 -2.5 -2.33333333333 0.416666666667 0.833333333333 87.3789127027
12.1666666667 12.4583333333 -0.25 0.0 -2.5 -2.33333333333 0.833333333333 1.25 86.615778403
12.1666666667 12.4583333333 -0.25 0.0 -2.5 -2.33333333333 1.25 1.66666666667 168.536025287
12.1666666667 12.4583333333 -0.25 0.0 -2.5 -2.33333333333 1.66666666667 2.08333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.5 -2.33333333333 2.08333333333 2.5 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.33333333333 -2.16666666667 -2.5 -2.08333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.33333333333 -2.16666666667 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.33333333333 -2.16666666667 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.33333333333 -2.16666666667 -1.25 -0.833333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.33333333333 -2.16666666667 -0.833333333333 -0.416666666667 16.8470108027
12.1666666667 12.4583333333 -0.25 0.0 -2.33333333333 -2.16666666667 -0.416666666667 0.0 87.9977722634
12.1666666667 12.4583333333 -0.25 0.0 -2.33333333333 -2.16666666667 0.0 0.416666666667 72.5942115428
12.1666666667 12.4583333333 -0.25 0.0 -2.33333333333 -2.16666666667 0.416666666667 0.833333333333 84.4766186922
12.1666666667 12.4583333333 -0.25 0.0 -2.33333333333 -2.16666666667 0.833333333333 1.25 69.3286728789
12.1666666667 12.4583333333 -0.25 0.0 -2.33333333333 -2.16666666667 1.25 1.66666666667 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.33333333333 -2.16666666667 1.66666666667 2.08333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.33333333333 -2.16666666667 2.08333333333 2.5 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.16666666667 -2.0 -2.5 -2.08333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.16666666667 -2.0 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.16666666667 -2.0 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.16666666667 -2.0 -1.25 -0.833333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.16666666667 -2.0 -0.833333333333 -0.416666666667 42.8654432472
12.1666666667 12.4583333333 -0.25 0.0 -2.16666666667 -2.0 -0.416666666667 0.0 72.4882332412
12.1666666667 12.4583333333 -0.25 0.0 -2.16666666667 -2.0 0.0 0.416666666667 82.2675660588
12.1666666667 12.4583333333 -0.25 0.0 -2.16666666667 -2.0 0.416666666667 0.833333333333 79.5681166231
12.1666666667 12.4583333333 -0.25 0.0 -2.16666666667 -2.0 0.833333333333 1.25 91.6457866005
12.1666666667 12.4583333333 -0.25 0.0 -2.16666666667 -2.0 1.25 1.66666666667 115.417080256
12.1666666667 12.4583333333 -0.25 0.0 -2.16666666667 -2.0 1.66666666667 2.08333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.16666666667 -2.0 2.08333333333 2.5 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.0 -1.83333333333 -2.5 -2.08333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.0 -1.83333333333 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.0 -1.83333333333 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.0 -1.83333333333 -1.25 -0.833333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.0 -1.83333333333 -0.833333333333 -0.416666666667 131.778909202
12.1666666667 12.4583333333 -0.25 0.0 -2.0 -1.83333333333 -0.416666666667 0.0 62.7838010543
12.1666666667 12.4583333333 -0.25 0.0 -2.0 -1.83333333333 0.0 0.416666666667 81.0871735677
12.1666666667 12.4583333333 -0.25 0.0 -2.0 -1.83333333333 0.416666666667 0.833333333333 101.306945815
12.1666666667 12.4583333333 -0.25 0.0 -2.0 -1.83333333333 0.833333333333 1.25 93.5956752855
12.1666666667 12.4583333333 -0.25 0.0 -2.0 -1.83333333333 1.25 1.66666666667 49.1393664942
12.1666666667 12.4583333333 -0.25 0.0 -2.0 -1.83333333333 1.66666666667 2.08333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -2.0 -1.83333333333 2.08333333333 2.5 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.83333333333 -1.66666666667 -2.5 -2.08333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.83333333333 -1.66666666667 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.83333333333 -1.66666666667 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.83333333333 -1.66666666667 -1.25 -0.833333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.83333333333 -1.66666666667 -0.833333333333 -0.416666666667 82.5885490429
12.1666666667 12.4583333333 -0.25 0.0 -1.83333333333 -1.66666666667 -0.416666666667 0.0 93.9202476919
12.1666666667 12.4583333333 -0.25 0.0 -1.83333333333 -1.66666666667 0.0 0.416666666667 89.563618975
12.1666666667 12.4583333333 -0.25 0.0 -1.83333333333 -1.66666666667 0.416666666667 0.833333333333 108.447852106
12.1666666667 12.4583333333 -0.25 0.0 -1.83333333333 -1.66666666667 0.833333333333 1.25 109.858054148
12.1666666667 12.4583333333 -0.25 0.0 -1.83333333333 -1.66666666667 1.25 1.66666666667 115.591145196
12.1666666667 12.4583333333 -0.25 0.0 -1.83333333333 -1.66666666667 1.66666666667 2.08333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.83333333333 -1.66666666667 2.08333333333 2.5 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.66666666667 -1.5 -2.5 -2.08333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.66666666667 -1.5 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.66666666667 -1.5 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.66666666667 -1.5 -1.25 -0.833333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.66666666667 -1.5 -0.833333333333 -0.416666666667 104.915015912
12.1666666667 12.4583333333 -0.25 0.0 -1.66666666667 -1.5 -0.416666666667 0.0 84.1009768735
12.1666666667 12.4583333333 -0.25 0.0 -1.66666666667 -1.5 0.0 0.416666666667 99.6523326474
12.1666666667 12.4583333333 -0.25 0.0 -1.66666666667 -1.5 0.416666666667 0.833333333333 116.448557915
12.1666666667 12.4583333333 -0.25 0.0 -1.66666666667 -1.5 0.833333333333 1.25 88.5321031657
12.1666666667 12.4583333333 -0.25 0.0 -1.66666666667 -1.5 1.25 1.66666666667 48.5006078173
12.1666666667 12.4583333333 -0.25 0.0 -1.66666666667 -1.5 1.66666666667 2.08333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.66666666667 -1.5 2.08333333333 2.5 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.5 -1.33333333333 -2.5 -2.08333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.5 -1.33333333333 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.5 -1.33333333333 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.5 -1.33333333333 -1.25 -0.833333333333 137.155412764
12.1666666667 12.4583333333 -0.25 0.0 -1.5 -1.33333333333 -0.833333333333 -0.416666666667 141.879830315
12.1666666667 12.4583333333 -0.25 0.0 -1.5 -1.33333333333 -0.416666666667 0.0 91.6211227558
12.1666666667 12.4583333333 -0.25 0.0 -1.5 -1.33333333333 0.0 0.416666666667 114.787285172
12.1666666667 12.4583333333 -0.25 0.0 -1.5 -1.33333333333 0.416666666667 0.833333333333 118.550045561
12.1666666667 12.4583333333 -0.25 0.0 -1.5 -1.33333333333 0.833333333333 1.25 96.8937813668
12.1666666667 12.4583333333 -0.25 0.0 -1.5 -1.33333333333 1.25 1.66666666667 118.280747908
12.1666666667 12.4583333333 -0.25 0.0 -1.5 -1.33333333333 1.66666666667 2.08333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.5 -1.33333333333 2.08333333333 2.5 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.33333333333 -1.16666666667 -2.5 -2.08333333333 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.33333333333 -1.16666666667 -2.08333333333 -1.66666666667 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.33333333333 -1.16666666667 -1.66666666667 -1.25 -99.0
12.1666666667 12.4583333333 -0.25 0.0 -1.33333333333 -1.16666666667 -1.25 -0.833333333333 -99.0
