#(1) log(M_min) log of the minimum halo mass of the selection in logscale (in units of Msol/h)
#(2) log(M_max) log of the maximum halo mass of the selection in logscale (in units of Msol/h)
#(3) log(dM_min) log of the minimum change of halo mass of the selection in logscale (calculated as (M1-M2)/M1)
#(4) log(dM_max) log of the maximum change of halo mass of the selection in logscale (calculated as (M1-M2)/M1)
#(5) log(dz_min) log of the minimum change of redshift of the selection in logscale (calculated as z1-z2)
#(6) log(dz_max) log of the maximum change of redshift of the selection in logscale (calculated as z1-z2)
#(7) log(j_min) log of the minimum specific angular momentum of the selection in logscale (in physical units, Mpc/h * km/s)
#(8) log(j_max) log of the maximum specific angular momentum of the selection in logscale (in physical units, Mpc/h * km/s)
#(9) Angle
#log(M_min)	log(M_max)	log(dM_min)	log(dM_max)	log(dz_min)	log(dz_max)	log(j_min)	log(j_max)	Angle
11.5833333333 11.875 -0.75 -0.5 -2.16666666667 -2.0 -0.416666666667 0.0 22.9478123
11.5833333333 11.875 -0.75 -0.5 -2.16666666667 -2.0 0.0 0.416666666667 15.0957429157
11.5833333333 11.875 -0.75 -0.5 -2.16666666667 -2.0 0.416666666667 0.833333333333 12.1631878363
11.5833333333 11.875 -0.75 -0.5 -2.16666666667 -2.0 0.833333333333 1.25 8.60993702102
11.5833333333 11.875 -0.75 -0.5 -2.16666666667 -2.0 1.25 1.66666666667 -99.0
11.5833333333 11.875 -0.75 -0.5 -2.16666666667 -2.0 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.75 -0.5 -2.16666666667 -2.0 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.75 -0.5 -2.0 -1.83333333333 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.75 -0.5 -2.0 -1.83333333333 -2.08333333333 -1.66666666667 53.5524455518
11.5833333333 11.875 -0.75 -0.5 -2.0 -1.83333333333 -1.66666666667 -1.25 68.5133344722
11.5833333333 11.875 -0.75 -0.5 -2.0 -1.83333333333 -1.25 -0.833333333333 59.9598990509
11.5833333333 11.875 -0.75 -0.5 -2.0 -1.83333333333 -0.833333333333 -0.416666666667 43.4989361074
11.5833333333 11.875 -0.75 -0.5 -2.0 -1.83333333333 -0.416666666667 0.0 22.7606690007
11.5833333333 11.875 -0.75 -0.5 -2.0 -1.83333333333 0.0 0.416666666667 15.3674159212
11.5833333333 11.875 -0.75 -0.5 -2.0 -1.83333333333 0.416666666667 0.833333333333 12.0497207817
11.5833333333 11.875 -0.75 -0.5 -2.0 -1.83333333333 0.833333333333 1.25 8.19671066662
11.5833333333 11.875 -0.75 -0.5 -2.0 -1.83333333333 1.25 1.66666666667 153.61137145
11.5833333333 11.875 -0.75 -0.5 -2.0 -1.83333333333 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.75 -0.5 -2.0 -1.83333333333 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.83333333333 -1.66666666667 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.83333333333 -1.66666666667 -2.08333333333 -1.66666666667 90.3429286697
11.5833333333 11.875 -0.75 -0.5 -1.83333333333 -1.66666666667 -1.66666666667 -1.25 107.862471926
11.5833333333 11.875 -0.75 -0.5 -1.83333333333 -1.66666666667 -1.25 -0.833333333333 63.2065926523
11.5833333333 11.875 -0.75 -0.5 -1.83333333333 -1.66666666667 -0.833333333333 -0.416666666667 47.3024848795
11.5833333333 11.875 -0.75 -0.5 -1.83333333333 -1.66666666667 -0.416666666667 0.0 27.7947940095
11.5833333333 11.875 -0.75 -0.5 -1.83333333333 -1.66666666667 0.0 0.416666666667 19.2819977543
11.5833333333 11.875 -0.75 -0.5 -1.83333333333 -1.66666666667 0.416666666667 0.833333333333 13.28536162
11.5833333333 11.875 -0.75 -0.5 -1.83333333333 -1.66666666667 0.833333333333 1.25 8.06692531969
11.5833333333 11.875 -0.75 -0.5 -1.83333333333 -1.66666666667 1.25 1.66666666667 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.83333333333 -1.66666666667 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.83333333333 -1.66666666667 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.66666666667 -1.5 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.66666666667 -1.5 -2.08333333333 -1.66666666667 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.66666666667 -1.5 -1.66666666667 -1.25 127.963856982
11.5833333333 11.875 -0.75 -0.5 -1.66666666667 -1.5 -1.25 -0.833333333333 70.7121556965
11.5833333333 11.875 -0.75 -0.5 -1.66666666667 -1.5 -0.833333333333 -0.416666666667 48.4127190715
11.5833333333 11.875 -0.75 -0.5 -1.66666666667 -1.5 -0.416666666667 0.0 30.7844828368
11.5833333333 11.875 -0.75 -0.5 -1.66666666667 -1.5 0.0 0.416666666667 22.6401119576
11.5833333333 11.875 -0.75 -0.5 -1.66666666667 -1.5 0.416666666667 0.833333333333 14.9703261054
11.5833333333 11.875 -0.75 -0.5 -1.66666666667 -1.5 0.833333333333 1.25 10.8686851774
11.5833333333 11.875 -0.75 -0.5 -1.66666666667 -1.5 1.25 1.66666666667 153.780683157
11.5833333333 11.875 -0.75 -0.5 -1.66666666667 -1.5 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.66666666667 -1.5 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.5 -1.33333333333 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.5 -1.33333333333 -2.08333333333 -1.66666666667 88.7059993932
11.5833333333 11.875 -0.75 -0.5 -1.5 -1.33333333333 -1.66666666667 -1.25 88.753771631
11.5833333333 11.875 -0.75 -0.5 -1.5 -1.33333333333 -1.25 -0.833333333333 66.8290427415
11.5833333333 11.875 -0.75 -0.5 -1.5 -1.33333333333 -0.833333333333 -0.416666666667 48.137724842
11.5833333333 11.875 -0.75 -0.5 -1.5 -1.33333333333 -0.416666666667 0.0 31.4634059168
11.5833333333 11.875 -0.75 -0.5 -1.5 -1.33333333333 0.0 0.416666666667 24.4883067664
11.5833333333 11.875 -0.75 -0.5 -1.5 -1.33333333333 0.416666666667 0.833333333333 15.6424879277
11.5833333333 11.875 -0.75 -0.5 -1.5 -1.33333333333 0.833333333333 1.25 9.72666180487
11.5833333333 11.875 -0.75 -0.5 -1.5 -1.33333333333 1.25 1.66666666667 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.5 -1.33333333333 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.5 -1.33333333333 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.33333333333 -1.16666666667 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.33333333333 -1.16666666667 -2.08333333333 -1.66666666667 156.164685718
11.5833333333 11.875 -0.75 -0.5 -1.33333333333 -1.16666666667 -1.66666666667 -1.25 102.997898485
11.5833333333 11.875 -0.75 -0.5 -1.33333333333 -1.16666666667 -1.25 -0.833333333333 62.4138306531
11.5833333333 11.875 -0.75 -0.5 -1.33333333333 -1.16666666667 -0.833333333333 -0.416666666667 55.6144706658
11.5833333333 11.875 -0.75 -0.5 -1.33333333333 -1.16666666667 -0.416666666667 0.0 38.5980904304
11.5833333333 11.875 -0.75 -0.5 -1.33333333333 -1.16666666667 0.0 0.416666666667 26.8583750683
11.5833333333 11.875 -0.75 -0.5 -1.33333333333 -1.16666666667 0.416666666667 0.833333333333 16.6399263322
11.5833333333 11.875 -0.75 -0.5 -1.33333333333 -1.16666666667 0.833333333333 1.25 12.0242303711
11.5833333333 11.875 -0.75 -0.5 -1.33333333333 -1.16666666667 1.25 1.66666666667 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.33333333333 -1.16666666667 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.33333333333 -1.16666666667 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.16666666667 -1.0 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.16666666667 -1.0 -2.08333333333 -1.66666666667 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.16666666667 -1.0 -1.66666666667 -1.25 97.0961506082
11.5833333333 11.875 -0.75 -0.5 -1.16666666667 -1.0 -1.25 -0.833333333333 80.2143723728
11.5833333333 11.875 -0.75 -0.5 -1.16666666667 -1.0 -0.833333333333 -0.416666666667 57.3633816766
11.5833333333 11.875 -0.75 -0.5 -1.16666666667 -1.0 -0.416666666667 0.0 42.5149536743
11.5833333333 11.875 -0.75 -0.5 -1.16666666667 -1.0 0.0 0.416666666667 29.5003689162
11.5833333333 11.875 -0.75 -0.5 -1.16666666667 -1.0 0.416666666667 0.833333333333 18.021578013
11.5833333333 11.875 -0.75 -0.5 -1.16666666667 -1.0 0.833333333333 1.25 12.4305381961
11.5833333333 11.875 -0.75 -0.5 -1.16666666667 -1.0 1.25 1.66666666667 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.16666666667 -1.0 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.16666666667 -1.0 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.0 -0.833333333333 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.0 -0.833333333333 -2.08333333333 -1.66666666667 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.0 -0.833333333333 -1.66666666667 -1.25 87.9036114953
11.5833333333 11.875 -0.75 -0.5 -1.0 -0.833333333333 -1.25 -0.833333333333 73.903228138
11.5833333333 11.875 -0.75 -0.5 -1.0 -0.833333333333 -0.833333333333 -0.416666666667 62.6471456031
11.5833333333 11.875 -0.75 -0.5 -1.0 -0.833333333333 -0.416666666667 0.0 42.7494270268
11.5833333333 11.875 -0.75 -0.5 -1.0 -0.833333333333 0.0 0.416666666667 30.4368270549
11.5833333333 11.875 -0.75 -0.5 -1.0 -0.833333333333 0.416666666667 0.833333333333 18.6760584936
11.5833333333 11.875 -0.75 -0.5 -1.0 -0.833333333333 0.833333333333 1.25 12.9888423428
11.5833333333 11.875 -0.75 -0.5 -1.0 -0.833333333333 1.25 1.66666666667 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.0 -0.833333333333 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.75 -0.5 -1.0 -0.833333333333 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.75 -0.5 -0.833333333333 -0.666666666667 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.75 -0.5 -0.833333333333 -0.666666666667 -2.08333333333 -1.66666666667 -99.0
11.5833333333 11.875 -0.75 -0.5 -0.833333333333 -0.666666666667 -1.66666666667 -1.25 95.0503940845
11.5833333333 11.875 -0.75 -0.5 -0.833333333333 -0.666666666667 -1.25 -0.833333333333 78.1444272164
11.5833333333 11.875 -0.75 -0.5 -0.833333333333 -0.666666666667 -0.833333333333 -0.416666666667 59.5743551506
11.5833333333 11.875 -0.75 -0.5 -0.833333333333 -0.666666666667 -0.416666666667 0.0 41.5181583184
11.5833333333 11.875 -0.75 -0.5 -0.833333333333 -0.666666666667 0.0 0.416666666667 29.8964845164
11.5833333333 11.875 -0.75 -0.5 -0.833333333333 -0.666666666667 0.416666666667 0.833333333333 18.6741641074
11.5833333333 11.875 -0.75 -0.5 -0.833333333333 -0.666666666667 0.833333333333 1.25 22.4982109803
11.5833333333 11.875 -0.75 -0.5 -0.833333333333 -0.666666666667 1.25 1.66666666667 -99.0
11.5833333333 11.875 -0.75 -0.5 -0.833333333333 -0.666666666667 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.75 -0.5 -0.833333333333 -0.666666666667 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.75 -0.5 -0.666666666667 -0.5 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.75 -0.5 -0.666666666667 -0.5 -2.08333333333 -1.66666666667 113.166411613
11.5833333333 11.875 -0.75 -0.5 -0.666666666667 -0.5 -1.66666666667 -1.25 70.4610485113
11.5833333333 11.875 -0.75 -0.5 -0.666666666667 -0.5 -1.25 -0.833333333333 72.1071654701
11.5833333333 11.875 -0.75 -0.5 -0.666666666667 -0.5 -0.833333333333 -0.416666666667 55.5604544936
11.5833333333 11.875 -0.75 -0.5 -0.666666666667 -0.5 -0.416666666667 0.0 39.0238873723
11.5833333333 11.875 -0.75 -0.5 -0.666666666667 -0.5 0.0 0.416666666667 28.5914437566
11.5833333333 11.875 -0.75 -0.5 -0.666666666667 -0.5 0.416666666667 0.833333333333 21.4760933218
11.5833333333 11.875 -0.75 -0.5 -0.666666666667 -0.5 0.833333333333 1.25 13.1427615046
11.5833333333 11.875 -0.75 -0.5 -0.666666666667 -0.5 1.25 1.66666666667 -99.0
11.5833333333 11.875 -0.75 -0.5 -0.666666666667 -0.5 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.75 -0.5 -0.666666666667 -0.5 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.5 -2.33333333333 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.5 -2.33333333333 -2.08333333333 -1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.5 -2.33333333333 -1.66666666667 -1.25 152.295439683
11.5833333333 11.875 -0.5 -0.25 -2.5 -2.33333333333 -1.25 -0.833333333333 59.2919444933
11.5833333333 11.875 -0.5 -0.25 -2.5 -2.33333333333 -0.833333333333 -0.416666666667 46.2940825439
11.5833333333 11.875 -0.5 -0.25 -2.5 -2.33333333333 -0.416666666667 0.0 23.9359830711
11.5833333333 11.875 -0.5 -0.25 -2.5 -2.33333333333 0.0 0.416666666667 15.4267010952
11.5833333333 11.875 -0.5 -0.25 -2.5 -2.33333333333 0.416666666667 0.833333333333 38.1004708619
11.5833333333 11.875 -0.5 -0.25 -2.5 -2.33333333333 0.833333333333 1.25 56.6305868441
11.5833333333 11.875 -0.5 -0.25 -2.5 -2.33333333333 1.25 1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.5 -2.33333333333 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.5 -2.33333333333 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.33333333333 -2.16666666667 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.33333333333 -2.16666666667 -2.08333333333 -1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.33333333333 -2.16666666667 -1.66666666667 -1.25 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.33333333333 -2.16666666667 -1.25 -0.833333333333 69.5796958812
11.5833333333 11.875 -0.5 -0.25 -2.33333333333 -2.16666666667 -0.833333333333 -0.416666666667 51.4379593872
11.5833333333 11.875 -0.5 -0.25 -2.33333333333 -2.16666666667 -0.416666666667 0.0 25.7393229318
11.5833333333 11.875 -0.5 -0.25 -2.33333333333 -2.16666666667 0.0 0.416666666667 17.5745482984
11.5833333333 11.875 -0.5 -0.25 -2.33333333333 -2.16666666667 0.416666666667 0.833333333333 31.4044807767
11.5833333333 11.875 -0.5 -0.25 -2.33333333333 -2.16666666667 0.833333333333 1.25 53.0890852768
11.5833333333 11.875 -0.5 -0.25 -2.33333333333 -2.16666666667 1.25 1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.33333333333 -2.16666666667 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.33333333333 -2.16666666667 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.16666666667 -2.0 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.16666666667 -2.0 -2.08333333333 -1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.16666666667 -2.0 -1.66666666667 -1.25 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.16666666667 -2.0 -1.25 -0.833333333333 71.310251137
11.5833333333 11.875 -0.5 -0.25 -2.16666666667 -2.0 -0.833333333333 -0.416666666667 49.7191164809
11.5833333333 11.875 -0.5 -0.25 -2.16666666667 -2.0 -0.416666666667 0.0 29.3781422602
11.5833333333 11.875 -0.5 -0.25 -2.16666666667 -2.0 0.0 0.416666666667 20.8760893421
11.5833333333 11.875 -0.5 -0.25 -2.16666666667 -2.0 0.416666666667 0.833333333333 38.2025850213
11.5833333333 11.875 -0.5 -0.25 -2.16666666667 -2.0 0.833333333333 1.25 57.6120700123
11.5833333333 11.875 -0.5 -0.25 -2.16666666667 -2.0 1.25 1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.16666666667 -2.0 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.16666666667 -2.0 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.0 -1.83333333333 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.0 -1.83333333333 -2.08333333333 -1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.0 -1.83333333333 -1.66666666667 -1.25 39.9937794177
11.5833333333 11.875 -0.5 -0.25 -2.0 -1.83333333333 -1.25 -0.833333333333 80.294366668
11.5833333333 11.875 -0.5 -0.25 -2.0 -1.83333333333 -0.833333333333 -0.416666666667 50.2173387847
11.5833333333 11.875 -0.5 -0.25 -2.0 -1.83333333333 -0.416666666667 0.0 27.9288910522
11.5833333333 11.875 -0.5 -0.25 -2.0 -1.83333333333 0.0 0.416666666667 17.7879006216
11.5833333333 11.875 -0.5 -0.25 -2.0 -1.83333333333 0.416666666667 0.833333333333 30.1845779784
11.5833333333 11.875 -0.5 -0.25 -2.0 -1.83333333333 0.833333333333 1.25 54.3534884218
11.5833333333 11.875 -0.5 -0.25 -2.0 -1.83333333333 1.25 1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.0 -1.83333333333 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -2.0 -1.83333333333 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.83333333333 -1.66666666667 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.83333333333 -1.66666666667 -2.08333333333 -1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.83333333333 -1.66666666667 -1.66666666667 -1.25 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.83333333333 -1.66666666667 -1.25 -0.833333333333 68.1916800984
11.5833333333 11.875 -0.5 -0.25 -1.83333333333 -1.66666666667 -0.833333333333 -0.416666666667 58.2090485907
11.5833333333 11.875 -0.5 -0.25 -1.83333333333 -1.66666666667 -0.416666666667 0.0 35.6216228527
11.5833333333 11.875 -0.5 -0.25 -1.83333333333 -1.66666666667 0.0 0.416666666667 23.5085343624
11.5833333333 11.875 -0.5 -0.25 -1.83333333333 -1.66666666667 0.416666666667 0.833333333333 29.9424431594
11.5833333333 11.875 -0.5 -0.25 -1.83333333333 -1.66666666667 0.833333333333 1.25 41.0844771751
11.5833333333 11.875 -0.5 -0.25 -1.83333333333 -1.66666666667 1.25 1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.83333333333 -1.66666666667 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.83333333333 -1.66666666667 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.66666666667 -1.5 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.66666666667 -1.5 -2.08333333333 -1.66666666667 91.4190233333
11.5833333333 11.875 -0.5 -0.25 -1.66666666667 -1.5 -1.66666666667 -1.25 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.66666666667 -1.5 -1.25 -0.833333333333 71.9322665676
11.5833333333 11.875 -0.5 -0.25 -1.66666666667 -1.5 -0.833333333333 -0.416666666667 59.0195592076
11.5833333333 11.875 -0.5 -0.25 -1.66666666667 -1.5 -0.416666666667 0.0 39.0708377708
11.5833333333 11.875 -0.5 -0.25 -1.66666666667 -1.5 0.0 0.416666666667 28.8289152707
11.5833333333 11.875 -0.5 -0.25 -1.66666666667 -1.5 0.416666666667 0.833333333333 25.6920169275
11.5833333333 11.875 -0.5 -0.25 -1.66666666667 -1.5 0.833333333333 1.25 28.7884652036
11.5833333333 11.875 -0.5 -0.25 -1.66666666667 -1.5 1.25 1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.66666666667 -1.5 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.66666666667 -1.5 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.5 -1.33333333333 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.5 -1.33333333333 -2.08333333333 -1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.5 -1.33333333333 -1.66666666667 -1.25 107.508330616
11.5833333333 11.875 -0.5 -0.25 -1.5 -1.33333333333 -1.25 -0.833333333333 81.2758979007
11.5833333333 11.875 -0.5 -0.25 -1.5 -1.33333333333 -0.833333333333 -0.416666666667 53.9066660012
11.5833333333 11.875 -0.5 -0.25 -1.5 -1.33333333333 -0.416666666667 0.0 34.5698142045
11.5833333333 11.875 -0.5 -0.25 -1.5 -1.33333333333 0.0 0.416666666667 29.5340533232
11.5833333333 11.875 -0.5 -0.25 -1.5 -1.33333333333 0.416666666667 0.833333333333 25.7426826329
11.5833333333 11.875 -0.5 -0.25 -1.5 -1.33333333333 0.833333333333 1.25 25.9527072786
11.5833333333 11.875 -0.5 -0.25 -1.5 -1.33333333333 1.25 1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.5 -1.33333333333 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.5 -1.33333333333 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.33333333333 -1.16666666667 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.33333333333 -1.16666666667 -2.08333333333 -1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.33333333333 -1.16666666667 -1.66666666667 -1.25 120.843277079
11.5833333333 11.875 -0.5 -0.25 -1.33333333333 -1.16666666667 -1.25 -0.833333333333 54.8773075254
11.5833333333 11.875 -0.5 -0.25 -1.33333333333 -1.16666666667 -0.833333333333 -0.416666666667 57.915235444
11.5833333333 11.875 -0.5 -0.25 -1.33333333333 -1.16666666667 -0.416666666667 0.0 44.3863020152
11.5833333333 11.875 -0.5 -0.25 -1.33333333333 -1.16666666667 0.0 0.416666666667 37.0243083198
11.5833333333 11.875 -0.5 -0.25 -1.33333333333 -1.16666666667 0.416666666667 0.833333333333 27.2926492655
11.5833333333 11.875 -0.5 -0.25 -1.33333333333 -1.16666666667 0.833333333333 1.25 24.601609086
11.5833333333 11.875 -0.5 -0.25 -1.33333333333 -1.16666666667 1.25 1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.33333333333 -1.16666666667 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.33333333333 -1.16666666667 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.16666666667 -1.0 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.16666666667 -1.0 -2.08333333333 -1.66666666667 130.085613739
11.5833333333 11.875 -0.5 -0.25 -1.16666666667 -1.0 -1.66666666667 -1.25 106.471498497
11.5833333333 11.875 -0.5 -0.25 -1.16666666667 -1.0 -1.25 -0.833333333333 70.8739443067
11.5833333333 11.875 -0.5 -0.25 -1.16666666667 -1.0 -0.833333333333 -0.416666666667 62.8734965191
11.5833333333 11.875 -0.5 -0.25 -1.16666666667 -1.0 -0.416666666667 0.0 50.0457171377
11.5833333333 11.875 -0.5 -0.25 -1.16666666667 -1.0 0.0 0.416666666667 41.8471885893
11.5833333333 11.875 -0.5 -0.25 -1.16666666667 -1.0 0.416666666667 0.833333333333 30.8551361984
11.5833333333 11.875 -0.5 -0.25 -1.16666666667 -1.0 0.833333333333 1.25 30.3706490483
11.5833333333 11.875 -0.5 -0.25 -1.16666666667 -1.0 1.25 1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.16666666667 -1.0 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.16666666667 -1.0 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.0 -0.833333333333 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.0 -0.833333333333 -2.08333333333 -1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.0 -0.833333333333 -1.66666666667 -1.25 58.0822212717
11.5833333333 11.875 -0.5 -0.25 -1.0 -0.833333333333 -1.25 -0.833333333333 77.5327120943
11.5833333333 11.875 -0.5 -0.25 -1.0 -0.833333333333 -0.833333333333 -0.416666666667 65.7585836331
11.5833333333 11.875 -0.5 -0.25 -1.0 -0.833333333333 -0.416666666667 0.0 52.915925065
11.5833333333 11.875 -0.5 -0.25 -1.0 -0.833333333333 0.0 0.416666666667 44.4410367059
11.5833333333 11.875 -0.5 -0.25 -1.0 -0.833333333333 0.416666666667 0.833333333333 34.7061271508
11.5833333333 11.875 -0.5 -0.25 -1.0 -0.833333333333 0.833333333333 1.25 39.4012417948
11.5833333333 11.875 -0.5 -0.25 -1.0 -0.833333333333 1.25 1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.0 -0.833333333333 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -1.0 -0.833333333333 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.5 -0.25 -0.833333333333 -0.666666666667 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -0.833333333333 -0.666666666667 -2.08333333333 -1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -0.833333333333 -0.666666666667 -1.66666666667 -1.25 128.480540082
11.5833333333 11.875 -0.5 -0.25 -0.833333333333 -0.666666666667 -1.25 -0.833333333333 88.8654568432
11.5833333333 11.875 -0.5 -0.25 -0.833333333333 -0.666666666667 -0.833333333333 -0.416666666667 71.1916166338
11.5833333333 11.875 -0.5 -0.25 -0.833333333333 -0.666666666667 -0.416666666667 0.0 55.4351716615
11.5833333333 11.875 -0.5 -0.25 -0.833333333333 -0.666666666667 0.0 0.416666666667 47.7433679779
11.5833333333 11.875 -0.5 -0.25 -0.833333333333 -0.666666666667 0.416666666667 0.833333333333 38.5960262558
11.5833333333 11.875 -0.5 -0.25 -0.833333333333 -0.666666666667 0.833333333333 1.25 56.2491145066
11.5833333333 11.875 -0.5 -0.25 -0.833333333333 -0.666666666667 1.25 1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -0.833333333333 -0.666666666667 1.66666666667 2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -0.833333333333 -0.666666666667 2.08333333333 2.5 -99.0
11.5833333333 11.875 -0.5 -0.25 -0.666666666667 -0.5 -2.5 -2.08333333333 -99.0
11.5833333333 11.875 -0.5 -0.25 -0.666666666667 -0.5 -2.08333333333 -1.66666666667 -99.0
11.5833333333 11.875 -0.5 -0.25 -0.666666666667 -0.5 -1.66666666667 -1.25 125.681306517
11.5833333333 11.875 -0.5 -0.25 -0.666666666667 -0.5 -1.25 -0.833333333333 71.8885338214
